,year,weekofyear,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
1245,2006,23,130.66,297.044285714,298.564285714,295.695714286,307.2,292.3,37.6,93.4757142857,130.66,17.1957142857,8.9,26.2,8.6,33.0,21.5,105.2
1246,2006,24,84.99,297.42714285700004,298.135714286,294.75,307.2,290.3,21.5,87.2142857143,84.99,16.2585714286,10.0714285714,28.1,12.7,34.4,21.4,79.5
1247,2006,25,71.69,296.724285714,297.978571429,294.275714286,306.3,289.5,27.29,88.4714285714,71.69,15.8014285714,10.7857142857,26.6,10.35,32.5,20.4,74.9
1248,2006,26,17.21,296.851428571,297.614285714,293.517142857,307.2,289.2,9.16,83.4671428571,17.21,15.02,10.7428571429,27.2,10.3,33.4,19.8,21.9
1249,2006,27,20.72,296.448571429,297.914285714,294.592857143,304.8,292.6,13.62,90.4328571429,20.72,16.005714285699998,7.97142857143,26.7,9.4,33.0,21.7,110.6
1250,2006,28,1.17,297.62142857099997,298.857142857,292.832857143,306.7,292.1,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,33.1,20.6,0.5
1251,2006,29,54.72,297.397142857,299.085714286,294.258571429,307.3,291.8,40.0,85.14,54.72,15.7885714286,11.0,27.4,12.125,34.1,19.9,47.0
1252,2006,30,28.66,297.504285714,298.742857143,293.26,307.7,289.7,15.4,79.7428571429,28.66,14.88,11.7142857143,26.6,11.04,32.6,18.5,11.4
1253,2006,31,44.96,297.51,299.342857143,295.2,308.4,292.7,38.07,88.7071428571,44.96,16.7071428571,11.228571428599999,27.225,11.625,34.2,19.7,4.0
1254,2006,32,11.79,297.5,299.51428571400004,293.08,308.9,291.0,12.39,79.2428571429,11.79,14.6314285714,12.228571428599999,27.6,12.2,33.9,19.4,26.6
1255,2006,33,47.74,298.648571429,300.635714286,295.54571428599996,307.9,294.6,22.19,84.62,47.74,17.0657142857,10.2714285714,27.6666666667,10.4333333333,33.3,20.9,75.5
1256,2006,34,68.6,298.73571428599996,299.73571428599996,295.14428571400003,308.7,292.5,23.6,83.0471428571,68.6,16.6914285714,11.271428571400001,27.3,10.3,34.9,20.9,71.1
1257,2006,35,68.0,298.28,299.9,295.272857143,310.0,293.1,22.24,85.3728571429,68.0,16.7771428571,11.171428571400002,26.5,10.0333333333,33.2,20.3,176.0
1258,2006,36,90.33,299.265714286,300.35,293.902857143,310.3,290.2,9.4,75.53,90.33,15.457142857100001,13.728571428599999,27.42,12.0,34.1,20.6,15.3
1259,2006,37,111.87,297.802857143,299.164285714,293.037142857,308.7,291.9,16.4,77.2542857143,111.87,14.642857142899999,11.328571428599998,28.35,11.85,35.0,17.8,0.5
1260,2006,38,82.2,299.34,300.857142857,294.35,311.2,291.5,35.7,77.5142857143,82.2,15.91,13.7428571429,27.9333333333,10.933333333299998,34.8,21.4,93.9
1261,2006,39,134.64,299.38142857099996,300.685714286,295.738571429,308.6,294.3,44.62,82.8457142857,134.64,17.2542857143,11.2857142857,28.5666666667,12.4,35.2,22.0,63.0
1262,2006,40,60.48,299.465714286,300.435714286,295.16,310.3,292.0,24.8,80.49,60.48,16.7385714286,12.7857142857,28.7,14.5,35.9,21.1,68.9
1263,2006,41,41.69,299.345714286,301.028571429,296.75142857099996,309.5,293.8,29.5,86.8528571429,41.69,18.4471428571,12.0571428571,28.06,10.1,33.7,22.1,162.6
1264,2006,42,103.77,299.648571429,301.01428571400004,297.76428571400004,308.1,295.7,55.5,90.37857142860001,103.77,19.595714285699998,8.57142857143,28.6,10.1,35.4,22.8,8.1
1265,2006,43,55.94,298.794285714,300.414285714,296.661428571,308.3,294.0,54.8,89.7,55.94,18.3114285714,9.34285714286,27.56,10.42,33.8,19.8,143.3
1266,2006,44,67.5,300.467142857,301.87857142900003,296.88285714299997,309.8,295.1,42.73,82.9342857143,67.5,18.63,11.614285714300001,28.8333333333,11.2666666667,35.7,22.0,14.0
1267,2006,45,80.25,299.432857143,300.914285714,297.852857143,307.8,295.3,68.0,92.0885714286,80.25,19.731428571400002,8.2,28.25,9.55,33.9,22.4,108.7
1268,2006,46,86.65,297.29571428599996,298.435714286,296.201428571,304.5,293.5,87.2,94.44,86.65,17.7914285714,7.3571428571399995,27.6,10.1666666667,33.2,21.8,85.6
1269,2006,47,43.59,298.098571429,299.55714285700003,296.961428571,307.3,294.7,61.43,94.30285714290001,43.59,18.6385714286,7.37142857143,27.0,9.0,32.3,22.5,205.3
1270,2006,48,75.33,299.197142857,300.935714286,296.988571429,309.1,294.0,61.28,89.55,75.33,18.744285714300002,10.7571428571,27.9,9.03333333333,34.9,22.9,115.1
1271,2006,49,99.89,298.202857143,299.2,297.608571429,304.6,294.6,95.02,96.7957142857,99.89,19.4257142857,6.914285714289999,28.4,8.8,33.7,23.2,10.9
1272,2006,50,157.75,298.158571429,299.071428571,297.351428571,304.4,294.2,63.0,95.8757142857,157.75,19.1114285714,6.4,26.6,7.95,33.8,23.5,133.4
1273,2006,51,111.48,297.68,298.98571428599996,296.72571428599997,306.7,294.3,80.2,95.0785714286,111.48,18.358571428599998,6.54285714286,26.6,7.95,32.9,23.5,133.4
1274,2007,1,79.94,297.288571429,298.207142857,296.517142857,306.3,293.2,88.9,95.9271428571,79.94,18.1442857143,7.414285714289999,26.6,7.95,31.9,21.5,133.4
1275,2007,2,37.06,297.104285714,298.578571429,296.388571429,304.6,294.6,144.59,96.23857142860001,37.06,17.9628571429,6.72857142857,26.825,7.725,31.7,22.9,61.5
1276,2007,3,126.89,297.387142857,298.435714286,296.388571429,305.5,293.3,52.2,94.6471428571,126.89,17.9757142857,7.04285714286,27.775,9.55,33.4,22.2,178.0
1277,2007,4,95.47,297.614285714,298.45,297.025714286,303.7,294.9,180.99,96.99714285709999,95.47,18.6885714286,5.52857142857,27.7,9.12,33.6,22.0,149.9
1278,2007,5,83.7,298.14428571400003,299.614285714,296.77428571400003,307.8,294.3,65.1,93.13571428569999,83.7,18.4142857143,9.0,27.725,10.3,35.0,22.3,60.3
1279,2007,6,61.8,298.33,299.685714286,295.77,309.7,293.4,11.7,87.53,61.8,17.3228571429,10.714285714299999,28.6,10.9,35.4,22.4,9.9
1280,2007,7,14.19,299.171428571,300.285714286,294.15,308.7,291.4,2.1,75.80428571430001,14.19,15.6857142857,11.228571428599999,28.85,13.0333333333,36.7,21.4,61.3
1281,2007,8,25.7,300.565714286,302.178571429,294.16571428599997,310.2,294.4,11.55,72.44571428569999,25.7,15.918571428599998,13.1857142857,28.74,13.36,36.2,21.2,0.0
1282,2007,9,55.56,299.05857142900004,300.635714286,294.29,309.2,291.5,35.33,78.58571428569999,55.56,16.02,11.5571428571,28.56,13.34,35.8,20.4,28.0
1283,2007,10,117.07,297.45,298.714285714,296.317142857,305.8,293.4,227.25,94.34857142860001,117.07,17.911428571400002,7.37142857143,27.3,9.9,33.0,21.9,205.3
1284,2007,11,55.47,296.951428571,298.1,296.301428571,303.8,293.8,51.3,96.52285714290001,55.47,17.8814285714,6.11428571429,28.0,10.1,33.1,21.7,138.0
1285,2007,12,150.33,297.684285714,298.728571429,295.89,305.4,292.6,59.2,90.8585714286,150.33,17.47,8.17142857143,27.0,10.65,33.9,21.7,252.7
1286,2007,13,93.14,297.835714286,299.15,296.56,307.2,292.8,58.4,93.58571428569999,93.14,18.2142857143,8.24285714286,28.25,9.6,34.6,21.5,66.1
1287,2007,14,97.04,297.717142857,298.80714285700003,296.921428571,305.5,294.3,238.2,95.82,97.04,18.5942857143,6.61428571429,27.2666666667,8.833333333330001,34.0,22.6,94.3
1288,2007,15,98.94,297.555714286,298.592857143,296.68857142900004,304.1,292.4,147.57,95.52714285709999,98.94,18.3285714286,6.72857142857,27.85,8.85,34.4,21.3,60.4
1289,2007,16,93.62,297.031428571,298.092857143,296.01428571400004,304.8,292.0,46.45,94.7214285714,93.62,17.551428571400002,7.52857142857,27.4,9.5,33.5,22.1,97.1
1290,2007,17,157.86,297.342857143,298.278571429,296.50285714299997,304.9,292.9,62.3,95.52571428569999,157.86,18.1042857143,7.3,27.0333333333,7.766666666669999,34.1,22.0,261.7
1291,2007,18,103.39,297.22571428599997,298.071428571,295.94285714299997,304.7,293.6,47.24,93.47,103.39,17.5171428571,7.37142857143,27.85,9.75,33.0,21.0,118.2
1292,2007,19,89.15,296.905714286,298.221428571,295.994285714,306.6,291.7,56.1,95.0371428571,89.15,17.6114285714,9.35714285714,28.1,9.2,33.5,21.5,38.1
1293,2007,20,45.23,295.595714286,296.5,294.012857143,304.4,290.7,86.9,91.83285714290001,45.23,15.648571428599999,8.31428571429,28.1,8.7,32.5,19.0,191.4
1294,2007,21,64.11,297.232857143,298.707142857,296.168571429,307.3,292.5,65.6,94.8528571429,64.11,17.7185714286,8.95714285714,28.25,10.55,33.8,21.7,86.6
1295,2007,22,76.68,296.178571429,297.185714286,294.038571429,306.8,286.9,29.1,89.28,76.68,15.74,10.2,24.7,10.633333333300001,32.8,17.5,61.8
1296,2007,23,39.11,296.861428571,298.242857143,295.23,305.2,292.1,33.48,91.72,39.11,16.7271428571,9.0,26.5,9.7,31.3,20.4,0.5
1297,2007,24,54.78,296.65,298.171428571,294.928571429,304.8,290.3,30.9,91.45857142860001,54.78,16.3885714286,9.91428571429,26.6,9.65,32.6,20.7,12.9
1298,2007,25,78.83,296.11857142900004,297.385714286,294.971428571,304.4,292.8,70.3,94.0657142857,78.83,16.4228571429,6.885714285710001,25.9666666667,7.6,32.0,21.2,126.0
1299,2007,26,11.41,296.571428571,298.01428571400004,295.178571429,305.0,292.7,22.8,92.6714285714,11.41,16.6314285714,8.77142857143,26.5666666667,8.63333333333,31.7,20.7,10.2
1300,2007,27,1.59,296.828571429,298.114285714,292.17714285700004,305.8,290.2,1.4,78.0742857143,1.59,13.8042857143,12.228571428599999,25.9,10.5666666667,32.0,19.6,54.1
1301,2007,28,18.78,297.385714286,299.007142857,293.93142857099997,306.9,290.7,13.04,83.3871428571,18.78,15.4157142857,10.871428571400001,26.75,10.375,32.7,19.9,54.1
1302,2007,29,26.29,296.05857142900004,296.75,294.94142857099996,303.6,291.1,39.52,94.24714285709999,26.29,16.391428571400002,7.72857142857,26.5333333333,7.833333333330001,31.3,20.9,22.9
1303,2007,30,27.91,297.64,299.078571429,294.345714286,308.2,290.1,11.64,84.1557142857,27.91,15.8457142857,12.357142857100001,27.35,10.1,33.2,20.7,11.9
1304,2007,31,70.88,296.724285714,297.935714286,293.0,305.6,290.0,25.5,82.5714285714,70.88,14.718571428599999,11.5,24.25,9.75,34.0,16.4,55.9
1305,2007,32,35.77,297.82,299.342857143,292.708571429,308.2,289.7,6.08,76.61857142859999,35.77,14.3371428571,12.771428571400001,26.475,12.0,32.7,17.2,30.3
1306,2007,33,36.78,298.091428571,298.94285714299997,294.07285714299996,308.0,291.8,9.21,80.9357142857,36.78,15.565714285699999,9.71428571429,26.9,11.0,33.1,21.3,76.5
1307,2007,34,9.06,298.785714286,300.671428571,294.195714286,308.1,294.3,12.4,79.33428571430001,9.06,15.7571428571,11.5714285714,27.125,10.825,33.3,19.9,22.1
1308,2007,35,30.26,300.667142857,301.592857143,293.124285714,312.4,293.4,12.8,67.7571428571,30.26,14.7942857143,13.385714285699999,27.05,12.175,34.7,19.9,0.0
1309,2007,36,76.28,297.098571429,298.357142857,295.682857143,304.4,293.5,56.85,92.65714285709998,76.28,17.182857142899998,7.885714285710001,26.3,7.9,34.0,20.9,37.1
1310,2007,37,49.85,298.56,300.12142857099997,295.162857143,308.6,293.0,26.2,84.4128571429,49.85,16.65,12.1571428571,26.9,10.625,32.9,21.4,150.9
1311,2007,38,58.22,298.508571429,300.714285714,295.83428571400003,309.2,293.3,34.27,86.7071428571,58.22,17.3671428571,12.4,27.2,10.833333333299999,33.0,21.6,16.3
1312,2007,39,59.79,299.698571429,301.428571429,295.3,310.6,292.7,10.3,78.5642857143,59.79,16.8042857143,13.8,27.8333333333,11.7,34.1,21.1,34.0
1313,2007,40,37.28,298.281428571,299.821428571,296.287142857,310.8,294.7,73.33,89.8442857143,37.28,17.84,9.1,28.4,12.65,35.5,21.6,107.9
1314,2007,41,39.09,299.575714286,301.385714286,295.447142857,309.6,294.8,38.28,80.45,39.09,17.01,11.6,28.4,10.6,34.2,21.8,145.1
1315,2007,42,74.52,299.444285714,300.828571429,296.587142857,310.2,295.0,86.4,86.7057142857,74.52,18.2657142857,9.82857142857,29.0,12.3,35.2,21.9,4.1
1316,2007,43,106.73,296.971428571,298.19285714299997,295.96,305.1,291.9,67.93,94.7814285714,106.73,17.5428571429,7.75714285714,26.9,9.36666666667,32.1,20.9,79.3
1317,2007,44,51.28,297.83,299.664285714,296.978571429,306.3,293.7,67.47,95.59285714290002,51.28,18.6728571429,9.35714285714,27.0,9.36666666667,34.0,21.6,0.0
1318,2007,45,69.88,299.478571429,300.55714285700003,296.24857142900004,308.5,294.3,50.6,84.85,69.88,17.9785714286,9.485714285710001,28.7,11.433333333299998,34.8,22.5,22.1
1319,2007,46,109.5,298.13428571400004,299.742857143,296.83,308.6,294.6,103.3,93.55428571430001,109.5,18.5485714286,8.68571428571,27.675,10.85,33.5,21.6,111.3
1320,2007,47,52.27,297.68142857099997,298.37142857099997,296.93857142900004,305.7,294.3,124.2,96.2142857143,52.27,18.6128571429,5.74285714286,26.62,7.86,33.3,21.8,80.0
1321,2007,48,129.33,297.88,299.328571429,297.217142857,305.2,294.4,65.57,96.52285714290001,129.33,18.9242857143,6.94285714286,27.125,8.35,32.3,22.4,293.1
1322,2007,49,73.16,298.52,299.607142857,296.904285714,305.5,294.3,57.8,91.6542857143,73.16,18.6071428571,8.3,27.9,10.0,33.0,22.8,142.0
1323,2007,50,83.39,299.048571429,300.271428571,296.261428571,307.8,294.3,42.68,86.7557142857,83.39,17.91,9.91428571429,28.85,10.25,34.2,22.6,23.1
1324,2007,51,146.13,297.141428571,298.242857143,296.397142857,306.6,293.3,89.72,96.0742857143,146.13,18.0342857143,5.68571428571,27.625,9.0,32.9,22.4,261.3
1325,2007,52,53.57,297.64,298.728571429,296.36857142900004,304.9,294.3,62.14,93.4685714286,53.57,17.9828571429,7.42857142857,27.7,8.75,32.1,21.7,28.1
1326,2008,1,19.95,299.277142857,300.535714286,294.668571429,308.2,294.1,21.4,78.67,19.95,16.26,10.7285714286,28.275,11.575,36.0,21.5,104.4
1327,2008,2,71.84,296.095714286,296.535714286,295.2,302.1,293.3,62.61,95.28,71.84,16.6814285714,5.1,25.8,6.3,31.4,22.6,104.4
1328,2008,3,95.97,298.034285714,299.478571429,297.09,305.5,292.4,63.92,94.9685714286,95.97,18.8657142857,8.58571428571,27.4333333333,9.46666666667,33.8,21.8,125.3
1329,2008,4,102.59,297.207142857,298.342857143,296.25,304.8,294.8,93.43,95.1257142857,102.59,17.84,5.97142857143,27.5666666667,8.9,31.3,21.9,46.3
1330,2008,5,110.0,298.398571429,299.971428571,297.011428571,307.6,294.2,66.0,93.0,110.0,18.685714285699998,9.08571428571,27.5666666667,8.9,32.2,22.8,121.2
1331,2008,6,38.72,299.49,300.76428571400004,294.62857142900003,308.4,293.5,28.0,78.13142857140001,38.72,16.2842857143,11.5571428571,27.866666666700002,11.1,34.5,20.5,5.1
1332,2008,7,47.23,297.77,299.171428571,296.922857143,306.0,294.8,103.22,95.7071428571,47.23,18.5571428571,6.71428571429,26.6,8.03333333333,31.7,22.1,9.2
1333,2008,8,122.64,297.095714286,298.321428571,295.608571429,304.1,292.9,33.9,92.37,122.64,17.13,7.614285714289999,28.0,10.8,33.4,22.0,115.3
1334,2008,9,101.33,296.964285714,297.721428571,296.38142857099996,302.3,294.1,70.83,96.9271428571,101.33,17.9471428571,5.41428571429,26.85,8.35,32.5,22.5,127.6
1335,2008,10,210.83,297.754285714,299.335714286,295.52,307.9,293.3,39.1,88.97285714290001,210.83,17.064285714300002,8.95714285714,27.18,8.88,33.3,21.9,119.6
1336,2008,11,96.05,298.017142857,299.592857143,295.9,305.5,293.0,32.17,89.26857142860001,96.05,17.505714285699998,9.014285714289999,26.25,7.8,33.2,22.2,64.4
1337,2008,12,91.87,296.755714286,297.992857143,295.47571428599997,305.0,293.3,90.5,93.45142857139999,91.87,16.997142857100002,7.214285714289999,26.9,8.26666666667,31.7,22.0,100.9
1338,2008,13,62.13,297.094285714,297.992857143,295.948571429,303.7,293.1,53.36,94.0742857143,62.13,17.5071428571,6.55714285714,26.9,8.26666666667,31.7,22.6,282.7
1339,2008,14,107.0,297.694285714,298.842857143,295.854285714,305.4,293.7,24.9,90.9571428571,107.0,17.4214285714,8.6,27.866666666700002,9.0,33.4,22.5,21.1
1340,2008,15,71.45,297.537142857,298.9,296.63285714299997,306.1,292.8,99.96,95.15714285709998,71.45,18.3157142857,7.4,28.3,9.0,32.8,21.0,53.1
1341,2008,16,79.74,297.447142857,298.664285714,295.935714286,305.5,293.8,45.96,92.1242857143,79.74,17.5042857143,7.785714285710001,26.8,8.1,33.6,21.7,61.0
1342,2008,17,42.05,296.76,297.414285714,296.38285714299997,301.9,293.7,62.52,97.9714285714,42.05,17.9642857143,4.88571428571,26.65,7.7,33.0,21.6,85.9
1343,2008,18,42.12,298.07285714299996,299.414285714,296.741428571,306.3,293.1,115.99,93.66285714290001,42.12,18.3985714286,8.68571428571,27.866666666700002,8.0,32.5,22.7,31.2
1344,2008,19,50.5,295.97571428599997,296.87142857099997,294.66571428599997,304.5,290.6,47.1,93.15857142860001,50.5,16.18,6.97142857143,26.6,8.96666666667,32.4,20.6,18.0
1345,2008,20,30.08,294.85,295.421428571,293.244285714,304.4,288.5,18.08,91.5042857143,30.08,14.78,7.385714285710001,26.1666666667,7.9,31.0,18.0,6.1
1346,2008,21,45.69,296.268571429,296.935714286,295.638571429,303.4,291.7,59.4,96.62142857139999,45.69,17.1442857143,5.95714285714,26.35,8.85,31.5,21.4,58.2
1347,2008,22,72.04,296.741428571,297.69285714299997,295.994285714,304.1,293.8,134.66,96.02571428569999,72.04,17.52,5.75714285714,27.2,9.2,32.3,21.7,76.1
1348,2008,23,30.09,296.4,297.357142857,295.21,304.4,292.2,73.01,93.9828571429,30.09,16.711428571400003,6.77142857143,26.9,7.55,31.1,20.4,13.6
1349,2008,24,13.27,296.187142857,297.364285714,293.891428571,305.8,288.2,12.9,88.81,13.27,15.375714285699999,9.3,26.6,9.775,32.4,17.8,6.4
1350,2008,25,111.18,296.742857143,297.65,295.934285714,304.4,293.8,57.87,95.86,111.18,17.4471428571,6.95714285714,26.6,9.775,32.4,21.0,79.8
1351,2008,26,89.88,296.458571429,297.25,295.19285714299997,304.8,291.2,61.8,93.7957142857,89.88,16.7128571429,7.385714285710001,26.6,9.775,32.4,18.0,93.5
1352,2008,27,0.0,296.542857143,297.80714285700003,293.83,304.9,290.7,9.4,86.5242857143,0.0,15.2857142857,9.44285714286,26.6,9.775,32.4,20.8,1.3
1353,2008,28,0.0,296.54571428599996,297.478571429,293.594285714,305.9,290.5,7.47,85.6557142857,0.0,15.08,9.27142857143,26.6,9.775,32.4,21.0,0.0
1354,2008,29,62.84,296.078571429,297.407142857,294.69142857099996,304.6,291.8,27.33,93.05571428569999,62.84,16.1428571429,8.44285714286,26.6,9.775,32.4,21.0,44.2
1355,2008,30,52.36,296.54571428599996,297.314285714,295.00285714299997,306.8,287.8,47.59,92.77714285709999,52.36,16.5828571429,8.6,26.6,9.775,32.4,20.8,18.1
1356,2008,31,44.63,297.044285714,298.5,295.37,307.5,292.9,39.0,92.04857142860001,44.63,16.8728571429,9.77142857143,26.68,11.24,33.4,20.6,36.4
1357,2008,32,32.45,297.31,298.571428571,295.505714286,307.4,292.6,143.35,91.09285714290002,32.45,17.0571428571,9.74285714286,27.4,12.1,34.2,18.5,18.1
1358,2008,33,26.03,297.214285714,298.5,295.347142857,305.6,292.7,39.69,90.72714285709999,26.03,16.8471428571,9.34285714286,27.9,11.225,34.8,19.8,11.0
1359,2008,34,12.88,299.228571429,300.30714285700003,294.418571429,310.2,291.8,33.0,78.2771428571,12.88,15.998571428599998,13.5571428571,28.0,14.075,38.6,19.2,7.9
1360,2008,35,58.2,298.57428571400004,300.142857143,295.092857143,310.4,292.7,37.0,84.49142857140001,58.2,16.6528571429,10.7428571429,27.8333333333,12.5333333333,35.1,20.4,44.0
1361,2008,36,34.59,298.531428571,300.071428571,294.861428571,309.3,293.2,29.0,83.05,34.59,16.4657142857,10.6571428571,27.35,13.225,36.2,20.4,8.1
1362,2008,37,86.14,296.921428571,298.242857143,295.484285714,305.9,293.4,59.1,92.6528571429,86.14,17.03,7.685714285710001,27.9666666667,12.583333333299999,36.2,20.8,16.5
1363,2008,38,65.43,297.588571429,298.428571429,295.30714285700003,306.7,292.1,53.5,88.52571428569999,65.43,16.8185714286,8.57142857143,27.8,11.6,35.6,20.7,50.1
1364,2008,39,61.38,297.66,298.62142857099997,295.49,309.3,292.7,63.27,90.18142857139999,61.38,17.0471428571,8.15714285714,27.75,12.45,37.0,20.8,26.9
1365,2008,40,24.28,299.178571429,301.15,294.761428571,310.2,292.4,121.3,79.5028571429,24.28,16.3314285714,12.7857142857,30.0333333333,13.9666666667,36.0,19.6,1.0
1366,2008,41,69.47,300.101428571,301.407142857,295.361428571,310.4,294.0,53.9,78.4542857143,69.47,17.018571428599998,12.014285714300001,30.0333333333,13.9666666667,37.0,21.5,57.7
1367,2008,42,69.39,298.35,299.9,295.91571428599997,310.5,292.7,67.9,88.85714285709999,69.39,17.5271428571,9.97142857143,26.45,9.1,34.7,21.0,24.9
1368,2008,43,52.65,297.86714285700003,298.98571428599996,296.701428571,305.0,292.7,111.9,93.8542857143,52.65,18.3885714286,8.71428571429,27.3333333333,10.0666666667,35.5,21.5,24.2
1369,2008,44,43.6,298.372857143,299.8,296.825714286,308.5,294.0,149.1,92.6085714286,43.6,18.4842857143,8.57142857143,27.4,11.35,35.0,21.2,0.0
1370,2008,45,57.85,298.464285714,299.528571429,297.468571429,307.2,293.1,107.48,95.29,57.85,19.252857142899998,7.085714285710001,27.82,12.1,35.6,21.2,109.0
1371,2008,46,60.36,298.49857142900004,300.221428571,296.01,309.6,293.7,63.9,88.3285714286,60.36,17.6257142857,10.0142857143,28.3,12.8666666667,36.0,20.5,42.6
1372,2008,47,59.44,298.89,300.30714285700003,297.741428571,307.2,295.2,199.52,94.1414285714,59.44,19.6171428571,7.814285714289999,27.9666666667,12.1,34.5,21.7,10.6
1373,2008,48,81.11,298.53,299.721428571,297.577142857,306.1,294.7,90.68,95.26,81.11,19.3885714286,7.1,26.1,8.35,33.5,21.0,59.0
1374,2008,49,45.03,298.111428571,299.12857142900003,297.044285714,305.2,293.4,139.55,94.64,45.03,18.7785714286,7.1428571428600005,26.96,10.64,33.7,21.0,80.0
1375,2008,50,64.03,298.651428571,300.214285714,296.182857143,308.9,295.1,53.25,88.5514285714,64.03,17.7842857143,9.2,27.8,11.175,35.0,21.2,17.2
1376,2008,51,70.92,298.528571429,300.257142857,296.847142857,306.3,295.2,57.61,91.77714285709999,70.92,18.5728571429,9.05714285714,27.825,12.15,35.0,20.5,51.0
1377,2008,52,55.11,299.55714285700003,300.771428571,295.594285714,308.3,293.9,41.6,81.86857142859999,55.11,17.2485714286,10.3428571429,28.08,12.02,35.4,21.2,0.5
1378,2009,1,52.28,297.72571428599997,299.007142857,296.784285714,304.6,294.2,93.55,95.22285714290001,52.28,18.461428571400003,7.5,27.2666666667,11.1,34.8,21.1,86.1
1379,2009,2,52.28,297.72571428599997,299.007142857,296.784285714,304.6,294.2,93.55,95.22285714290001,52.28,18.461428571400003,7.5,27.2666666667,11.1,34.8,21.1,86.1
1380,2009,3,72.03,296.682857143,297.414285714,296.418571429,304.0,295.2,149.77,98.61,72.03,17.9957142857,3.7142857142900003,27.18,10.24,33.3,21.1,72.8
1381,2009,4,76.16,296.55,297.51428571400004,295.137142857,303.5,292.7,53.81,92.46714285709999,76.16,16.641428571400002,6.485714285709999,27.5666666667,10.7,34.0,21.8,11.2
1382,2009,5,118.54,297.495714286,298.8,296.51428571400004,304.4,294.0,66.1,94.92857142860001,118.54,18.13,8.14285714286,27.65,11.65,33.9,21.1,67.8
1383,2009,6,149.06,297.405714286,298.19285714299997,296.84,302.7,294.5,93.3,97.00714285709999,149.06,18.4842857143,5.18571428571,27.4666666667,12.333333333299999,35.0,21.0,44.1
1384,2009,7,60.51,297.32285714299996,298.471428571,296.194285714,305.7,292.9,48.72,94.2342857143,60.51,17.7657142857,7.17142857143,28.1,12.333333333299999,35.0,21.2,14.0
1385,2009,8,124.8,297.685714286,299.01428571400004,296.254285714,306.7,294.2,124.0,92.9057142857,124.8,17.8528571429,6.82857142857,27.7,12.54,35.0,20.5,111.4
1386,2009,9,147.44,297.391428571,298.864285714,296.494285714,306.6,294.3,102.72,95.12142857139999,147.44,18.128571428599997,7.07142857143,26.58,10.52,33.2,20.5,84.1
1387,2009,10,58.56,297.844285714,299.0,296.71,304.6,294.5,87.28,94.37857142860001,58.56,18.3542857143,6.8,28.4,11.45,35.0,21.0,49.1
1388,2009,11,97.8,297.05857142900004,298.01428571400004,296.715714286,304.0,293.6,108.83,98.1342857143,97.8,18.3528571429,6.02857142857,27.3,11.8,33.8,21.0,0.0
1389,2009,12,106.68,297.36571428599996,298.25,296.5,304.6,293.6,66.83,95.70857142860001,106.68,18.1057142857,6.18571428571,27.8,10.5,33.7,21.0,14.3
1390,2009,13,100.78,297.152857143,298.321428571,296.184285714,303.3,294.6,49.93,94.9028571429,100.78,17.78,6.3571428571399995,28.5,11.5,34.4,21.5,45.0
1391,2009,14,131.17,297.245714286,298.385714286,296.54571428599996,304.5,294.1,63.3,96.3957142857,131.17,18.1757142857,6.74285714286,27.95,10.9,34.2,21.7,19.0
1392,2009,15,133.47,297.89,298.9,295.804285714,306.8,293.1,50.64,89.67285714290001,133.47,17.42,9.02857142857,27.133333333299998,10.8666666667,35.0,21.0,134.9
1393,2009,16,99.77,296.635714286,297.62142857099997,296.135714286,304.7,292.6,74.5,97.3,99.77,17.7042857143,6.38571428571,26.9,10.833333333299999,33.0,21.2,87.3
1394,2009,17,52.74,297.54571428599996,298.278571429,296.887142857,303.6,294.9,62.74,96.66428571430001,52.74,18.5042857143,4.985714285709999,26.8,8.7,34.4,21.2,41.2
1395,2009,18,99.89,297.404285714,298.321428571,296.448571429,303.6,294.3,93.8,95.0785714286,99.89,18.018571428599998,6.27142857143,27.15,10.75,34.0,21.0,30.8
1396,2009,19,30.73,297.562857143,298.542857143,296.484285714,306.8,292.9,59.5,95.1,30.73,18.09,7.1428571428600005,28.1,10.5,35.0,22.0,44.0
1397,2009,20,38.51,297.607142857,299.007142857,296.271428571,306.5,292.7,46.43,93.29857142860001,38.51,17.858571428599998,9.07142857143,28.075,11.425,35.0,22.0,11.2
1398,2009,21,66.46,297.724285714,299.521428571,296.012857143,307.1,293.4,39.89,91.79,66.46,17.5857142857,10.0714285714,28.35,11.45,34.6,21.4,50.5
1399,2009,22,40.04,296.70428571400004,297.521428571,296.26428571400004,305.1,292.7,73.0,97.74285714290001,40.04,17.83,5.61428571429,27.6,10.266666666699999,34.4,21.0,19.3
1400,2009,23,42.22,296.125714286,296.778571429,295.267142857,302.5,292.8,53.91,95.50714285709999,42.22,16.7571428571,6.07142857143,28.1,11.8,34.0,22.2,23.9
